Customer_ID,Gender,Age,Region,Account_Type,Transaction_Date,Transaction_Type,Amount,Loan_Status,Credit_Score
11079,Female,18,East,Savings,2023-06-03,Loan,84449.0,Default,526
14931,Male,38,South,Savings,2024-12-08,Deposit,59775.0,Rejected,635
13337,Female,19,North,Current,2023-05-11,Loan,26030.0,Rejected,330
12650,Female,45,North,Savings,2023-01-26,Loan,16685.0,Approved,369
10941,Female,42,North,Current,2024-01-03,EMI,33655.0,Approved,747
11081,Male,31,West,Current,2024-04-12,Loan,98677.0,Approved,349
10188,Male,60,East,Savings,2023-02-11,EMI,70245.0,Approved,347
12806,Male,45,South,Savings,2024-10-18,Withdrawal,76475.0,Approved,733
12086,Male,69,West,Savings,2023-06-10,Loan,43331.0,Rejected,324
12250,Male,59,West,Savings,2023-03-22,Deposit,21264.0,Approved,877
14978,Male,63,North,Current,2023-11-24,Loan,54861.0,Default,418
12331,Female,43,,Current,2023-08-15,Loan,81350.0,Default,687
12024,Male,32,South,Savings,2023-06-04,EMI,4608.0,Approved,425
12857,Female,51,East,Current,2023-03-18,Loan,77177.0,Approved,609
11493,Male,21,North,Savings,2023-10-12,Withdrawal,71793.0,Approved,448
13845,Female,50,South,Current,2024-06-01,Withdrawal,65260.0,Rejected,735
10227,Male,21,East,Savings,2023-03-05,EMI,64021.0,Rejected,683
13906,Female,49,,Current,2024-03-18,Deposit,19206.0,Default,428
11930,Male,39,West,Savings,2023-06-26,Withdrawal,51974.0,Default,394
13259,Male,26,South,Savings,2023-02-13,Withdrawal,92521.0,Approved,327
14629,Male,62,North,Current,2024-10-27,Loan,13965.0,Default,854
11405,Female,32,South,Current,2024-12-04,Deposit,2785.0,Default,509
12180,Female,31,South,Savings,2024-06-03,Loan,64572.0,Rejected,724
10698,Female,31,North,Current,2023-12-02,EMI,21914.0,Rejected,782
11125,Female,59,North,Savings,2024-12-10,Deposit,49659.0,Default,646
12979,Male,68,South,Current,2023-12-21,EMI,69688.0,Approved,657
13110,Female,30,East,Current,2023-06-21,EMI,40866.0,Approved,840
11779,Female,27,North,Current,2023-10-06,Withdrawal,38487.0,Approved,420
13044,Male,63,South,Savings,2023-09-03,Withdrawal,14730.0,Approved,300
11038,Male,63,East,Savings,2024-10-02,Withdrawal,82573.0,Rejected,580
14306,Female,52,West,Savings,2023-03-27,Deposit,72515.0,Default,660
12257,Male,34,West,Savings,2024-09-19,Withdrawal,30218.0,Default,787
10314,Male,64,West,Current,2024-03-11,Withdrawal,67573.0,Default,740
12282,Male,26,South,Current,2023-11-12,Withdrawal,45688.0,Approved,524
12548,Male,19,South,Current,2023-10-26,EMI,4216.0,Approved,411
11417,Male,45,North,Current,2024-01-14,Loan,62850.0,Approved,781
11037,Female,44,East,Current,2024-11-21,Loan,24138.0,Default,366
12160,Male,52,East,Savings,2024-10-13,Loan,66322.0,,452
14294,Male,61,North,Current,2023-07-06,EMI,81506.0,Default,885
11755,Male,56,East,Current,2023-10-15,EMI,19409.0,Approved,424
13322,Female,26,West,Savings,2023-01-03,Deposit,78831.0,Approved,382
14805,Female,62,West,Savings,2024-10-22,Deposit,28163.0,Approved,745
14229,Female,30,South,Savings,2024-11-19,Withdrawal,25774.0,Approved,700
12521,Male,37,North,Savings,2023-08-27,Deposit,,Rejected,648
14526,Female,38,East,Savings,2023-01-09,Deposit,58465.0,Approved,488
13820,Male,63,East,Current,2023-03-30,EMI,44861.0,Default,315
13658,Female,41,North,Savings,2024-12-03,Deposit,57298.0,Rejected,795
11507,Female,63,East,Current,2023-02-21,EMI,97794.0,Approved,641
11924,Male,19,South,Savings,2024-08-22,EMI,9738.0,Approved,527
10449,Male,39,West,Savings,2023-05-08,EMI,89161.0,Approved,511
14208,Female,29,West,Savings,2024-12-03,EMI,62645.0,Default,866
14378,Female,44,South,Savings,2024-07-23,EMI,69541.0,Approved,499
11274,Male,35,South,Savings,2023-07-05,Deposit,16973.0,Approved,755
13461,Female,61,West,Savings,2024-02-09,Deposit,,Rejected,845
10362,Male,28,South,Current,2023-05-15,EMI,54871.0,,897
12184,Female,64,West,Current,2023-12-08,Deposit,98932.0,Default,758
11135,Male,52,West,Savings,2024-03-21,Withdrawal,26257.0,Default,338
11574,Female,19,West,Current,2023-04-07,Deposit,13540.0,Default,746
12156,Female,64,East,Savings,2023-10-28,EMI,12282.0,Rejected,463
11831,Female,47,North,Current,2023-10-22,Deposit,33205.0,Rejected,510
11054,Male,35,South,Current,2024-03-19,EMI,95306.0,Approved,469
12461,Female,49,South,Current,2023-05-27,EMI,49298.0,Default,321
10023,Female,30,South,Savings,2024-12-24,Withdrawal,4991.0,Approved,498
12067,Female,68,West,Savings,2023-08-15,Deposit,59420.0,,344
11654,Male,57,North,Savings,2023-06-25,Deposit,58477.0,Approved,330
12756,Male,28,West,Current,2024-11-27,EMI,79821.0,Approved,533
13423,Male,43,South,Savings,2024-09-15,Withdrawal,98010.0,Default,405
12981,Male,26,West,Current,2023-04-15,EMI,11247.0,Default,626
14196,Female,57,East,Current,2023-01-06,Deposit,76073.0,Rejected,709
12469,Male,49,South,Current,2023-10-15,Loan,85660.0,Rejected,341
12326,Male,33,South,Savings,2024-01-31,Withdrawal,99754.0,Rejected,416
10461,Female,25,South,Current,2024-06-04,Loan,40606.0,Default,533
11068,Male,39,North,Savings,2024-09-02,Withdrawal,90897.0,Default,385
10088,Male,31,East,Current,2023-04-28,Loan,57207.0,Default,426
11431,Male,23,North,Current,2024-03-01,Withdrawal,88843.0,Rejected,524
12819,Male,45,North,Current,2024-10-11,Deposit,78179.0,Approved,622
10283,Female,23,South,Current,2023-07-11,Loan,89264.0,Default,863
12484,Female,67,North,Savings,2023-04-15,EMI,21180.0,Default,459
10463,Female,62,West,Savings,2024-08-21,Loan,6702.0,,350
10213,Male,42,East,Savings,2023-08-28,EMI,22021.0,,478
12589,Female,39,West,Savings,2024-11-20,Deposit,46952.0,Approved,551
13500,Female,53,West,Savings,2023-01-20,Withdrawal,56596.0,Approved,555
12582,Male,31,East,Savings,2023-01-16,Withdrawal,46061.0,Rejected,483
11369,Male,27,South,Current,2024-12-11,Withdrawal,10895.0,Rejected,899
10235,Female,36,West,Savings,2024-05-20,Loan,94831.0,Default,528
14826,Female,28,North,Savings,2024-07-26,Loan,94434.0,Approved,480
10598,Male,51,East,Current,2024-05-26,Loan,53784.0,Approved,379
14558,Female,40,West,Current,2023-11-12,Deposit,9418.0,Default,695
12251,Male,28,North,Current,2023-09-04,EMI,20121.0,Default,337
14194,Male,64,West,Savings,2024-11-11,Loan,17972.0,Rejected,575
12284,Female,27,North,Savings,2024-12-21,Deposit,81066.0,Default,696
10663,Male,62,North,Savings,2024-01-08,Withdrawal,43044.0,Approved,836
14760,Female,20,North,Current,2023-12-29,EMI,76858.0,,544
12286,Female,64,East,Current,2024-07-06,Withdrawal,53236.0,Rejected,835
14863,Female,39,South,Current,2023-02-02,Withdrawal,57636.0,Approved,577
13405,Male,30,East,Current,2023-04-17,EMI,95286.0,Approved,670
12665,Female,39,West,Current,2024-03-19,Deposit,3170.0,Approved,816
13659,Female,64,North,Current,2023-08-06,Withdrawal,83209.0,Approved,613
10780,Male,57,North,Current,2024-12-25,Loan,9861.0,Rejected,876
13919,Female,66,South,Savings,2023-05-20,EMI,78613.0,Default,383
13600,Male,23,South,Current,2024-03-23,Deposit,35754.0,Rejected,778
13653,Female,55,East,Savings,2023-10-20,EMI,22487.0,,522
13505,Male,30,East,Current,2023-07-08,Withdrawal,23887.0,Rejected,840
13409,Female,51,West,Savings,2024-10-12,Loan,32001.0,Approved,715
14984,Female,61,South,Current,2023-08-16,Withdrawal,58163.0,Rejected,441
10686,Female,64,North,Savings,2024-06-01,Loan,26522.0,Rejected,488
13552,Male,38,North,Current,2023-05-20,Deposit,99637.0,Rejected,392
12928,Female,50,South,Current,2024-08-06,Withdrawal,7500.0,Approved,570
13662,Female,39,West,Savings,2024-01-09,Loan,77579.0,Approved,866
12172,Female,60,East,Current,2024-06-12,Deposit,2374.0,Approved,728
12842,Male,34,South,Current,2023-03-25,EMI,31158.0,Default,492
11851,Male,26,East,Current,2024-12-27,EMI,39918.0,Rejected,730
10488,Female,36,North,Current,2023-07-13,Deposit,8739.0,Rejected,729
11689,Male,41,West,Savings,2024-06-24,Loan,86923.0,Approved,880
12231,Female,63,South,Savings,2023-11-23,Withdrawal,54270.0,Approved,642
13481,Female,69,South,Savings,2024-08-28,Withdrawal,,,499
12321,Male,19,North,Current,2024-05-30,EMI,,Default,449
10783,Female,31,North,Savings,2024-04-07,Withdrawal,75583.0,Rejected,660
10522,Male,46,North,Current,2023-09-17,Deposit,77340.0,Rejected,408
10523,Female,39,South,Savings,2024-10-28,EMI,14979.0,Default,562
14627,Male,38,East,Savings,2023-07-31,Withdrawal,70830.0,Rejected,685
14154,Male,59,North,Current,2024-04-12,Withdrawal,49169.0,Default,375
12399,Male,19,South,Current,2023-05-16,Deposit,11300.0,Rejected,529
12208,Female,25,East,Current,2024-05-13,Withdrawal,42274.0,Rejected,545
13707,Male,43,West,Current,2024-02-17,EMI,8587.0,Rejected,413
13786,Female,49,North,Current,2024-06-05,Deposit,85285.0,Rejected,334
14672,Male,19,South,Savings,2024-10-23,Withdrawal,92080.0,Rejected,314
14037,Female,46,North,Savings,2024-10-26,EMI,24853.0,Approved,829
11512,Male,68,East,Savings,2024-12-31,Deposit,50240.0,Approved,800
11883,Male,59,North,Savings,2024-08-25,Withdrawal,14472.0,Approved,820
10652,Female,46,East,Savings,2023-10-17,Withdrawal,99123.0,Default,852
12969,Male,59,South,Savings,2024-09-20,EMI,6731.0,Default,721
13296,Female,43,West,Current,2024-06-16,Deposit,47360.0,Rejected,810
10370,Male,21,West,Current,2024-05-07,Withdrawal,2611.0,Rejected,362
12811,Male,46,West,Current,2023-02-12,Deposit,66036.0,Approved,817
10119,Female,56,West,Savings,2024-06-09,Loan,56803.0,Approved,473
14042,Female,25,North,Current,2023-03-08,EMI,78481.0,Rejected,581
14640,Female,44,South,Current,2023-04-22,Loan,40884.0,,642
12217,Female,27,West,Current,2024-12-26,Loan,,Approved,817
13775,Male,32,North,Savings,2024-01-10,Withdrawal,99362.0,Default,857
11614,Male,64,North,Current,2023-02-19,Withdrawal,96347.0,Default,628
13104,Female,27,West,Savings,2023-01-23,Withdrawal,21661.0,Rejected,882
10963,Female,36,East,Current,2024-07-17,Loan,4514.0,Rejected,879
12511,Female,29,East,Current,2023-08-06,Loan,79346.0,Approved,520
13781,Female,58,West,Current,2024-01-10,Deposit,16475.0,Rejected,641
13071,Male,45,East,Savings,2023-04-07,Loan,46411.0,Approved,530
14774,Male,30,West,Savings,2024-01-20,Withdrawal,,Rejected,419
13568,Male,26,West,Current,2023-04-13,Deposit,20750.0,Rejected,359
12416,Female,69,North,Savings,2024-02-09,Deposit,58607.0,Rejected,515
14798,Female,41,East,Current,2024-04-06,Withdrawal,13549.0,Default,794
14369,Female,22,North,Savings,2023-11-17,Withdrawal,46995.0,Rejected,793
12186,Male,57,North,Current,2024-06-05,Loan,50630.0,Default,797
14544,Female,55,North,Current,2024-12-27,EMI,19407.0,Rejected,484
12568,Female,48,South,Current,2023-03-29,EMI,,Approved,649
12038,Male,44,East,Current,2023-07-25,Loan,16050.0,Default,671
14396,Male,66,West,Savings,2024-12-02,Withdrawal,67937.0,,751
10773,Male,21,North,Current,2023-04-20,Deposit,99893.0,Default,531
11285,Male,53,East,Savings,2023-04-20,Loan,79701.0,Rejected,306
14744,Male,69,East,Savings,2024-12-09,EMI,,Default,526
14884,Male,52,West,Current,2024-12-15,Loan,86330.0,Approved,368
12588,Female,29,East,Current,2024-03-15,Loan,26336.0,Approved,667
14716,Male,51,South,Savings,2024-10-28,Withdrawal,88754.0,Approved,858
11415,Female,29,South,Savings,2024-12-13,Deposit,,Default,711
11235,Female,56,South,Current,2023-04-27,Deposit,86134.0,Approved,642
12874,Female,67,North,Current,2024-06-29,EMI,82848.0,Rejected,709
10436,Female,28,South,Current,2023-04-16,Deposit,67550.0,Approved,343
11675,Male,41,North,Savings,2023-03-12,Loan,15852.0,Default,634
10366,Male,42,North,Savings,2024-09-12,Deposit,41409.0,Default,735
12821,Female,20,West,Savings,2023-09-03,Withdrawal,61117.0,Default,865
10232,Female,38,,Current,2024-12-15,Loan,10967.0,Rejected,319
14402,Male,64,North,Savings,2024-12-08,EMI,48769.0,Approved,873
10148,Male,32,East,Current,2023-07-25,Loan,67572.0,Rejected,308
14536,Male,59,West,Current,2024-01-01,EMI,4926.0,Rejected,441
10408,Female,28,,Current,2023-12-23,EMI,45390.0,Rejected,860
12091,Female,57,East,Savings,2023-02-14,Withdrawal,15602.0,Approved,858
10087,Female,20,North,Current,2023-09-05,Loan,11633.0,,614
10845,Male,67,East,Savings,2024-06-11,Withdrawal,25740.0,Approved,687
11032,Female,63,West,Savings,2023-11-28,Deposit,,Default,326
12803,Female,62,North,Current,2024-05-30,Loan,55664.0,Default,686
13414,Female,35,,Savings,2024-07-20,Deposit,6605.0,Approved,794
12900,Female,39,West,Savings,2024-02-09,Loan,65108.0,Approved,518
14868,Male,35,West,Savings,2023-05-06,Withdrawal,5804.0,Rejected,623
12629,Female,49,East,Savings,2023-05-27,EMI,68762.0,Default,817
14795,Male,20,South,Savings,2024-02-11,Deposit,4646.0,Default,561
10856,Male,50,North,Current,2023-05-29,Loan,4590.0,Rejected,339
10079,Male,31,West,Savings,2023-09-02,Loan,90218.0,Default,498
12248,Male,65,,Current,2023-01-05,EMI,58300.0,Rejected,436
14710,Female,51,North,Savings,2024-08-05,Loan,74721.0,Approved,486
13899,Male,42,West,Savings,2023-11-01,EMI,52940.0,Approved,673
13103,Male,19,South,Current,2023-08-12,Deposit,71942.0,Default,498
14134,Female,25,North,Current,2024-11-27,Withdrawal,22938.0,Rejected,767
12280,Male,66,North,Current,2024-01-18,Deposit,75548.0,Rejected,405
14448,Male,36,East,Savings,2024-12-09,Deposit,61951.0,Default,670
14378,Female,44,South,Savings,2024-07-23,EMI,69541.0,Approved,499
14112,Female,56,West,Current,2024-06-14,Withdrawal,58505.0,Default,301
13655,Female,18,North,Current,2024-01-16,Withdrawal,13869.0,Default,564
12177,Female,53,South,Current,2023-05-15,Deposit,90100.0,Rejected,397
10425,Female,48,South,Savings,2024-05-28,EMI,70626.0,Default,836
10393,Female,32,South,Savings,2024-05-26,Withdrawal,3068.0,Default,528
14873,Male,48,East,Savings,2024-09-21,Deposit,60529.0,Approved,757
13642,Male,31,East,Savings,2024-03-23,Withdrawal,43448.0,Approved,612
10105,Female,19,South,Savings,2023-10-08,Loan,65586.0,Rejected,373
12673,Female,37,South,Current,2024-06-11,EMI,70152.0,Approved,333
13169,Female,40,East,Current,2024-06-16,Loan,15003.0,Default,591
14413,Male,30,South,Current,2023-09-26,Loan,,Rejected,372
14435,Female,40,West,Savings,2024-01-20,Withdrawal,36377.0,Approved,784
12993,Female,24,North,Current,2024-07-23,Withdrawal,79669.0,Default,485
11949,Female,35,South,Savings,2023-09-10,Deposit,30080.0,Rejected,656
11460,Male,32,West,Current,2023-09-05,Deposit,19223.0,Approved,846
13474,Female,22,South,Current,2023-08-16,Loan,90686.0,Default,551
12987,Female,22,South,Savings,2024-12-09,Deposit,65654.0,Rejected,324
12881,Female,45,North,Savings,2023-05-30,Loan,23625.0,Approved,861
14937,Male,44,,Current,2024-11-13,EMI,45594.0,Rejected,830
11588,Male,25,North,Savings,2024-11-23,EMI,4302.0,Approved,339
13902,Male,63,East,Current,2023-01-18,Withdrawal,69512.0,Default,708
11732,Male,36,North,Current,2024-06-13,Deposit,91374.0,Approved,739
13112,Male,64,West,Savings,2024-12-26,Withdrawal,53919.0,Approved,810
13958,Male,69,North,Savings,2024-11-17,Loan,72587.0,Approved,463
14915,Male,48,West,Savings,2024-04-09,Loan,92512.0,Approved,507
11792,Female,56,West,Savings,2023-12-03,Withdrawal,79183.0,,688
12356,Male,60,West,Current,2024-12-27,Withdrawal,30288.0,Approved,404
11941,Male,63,,Current,2024-01-30,Withdrawal,75108.0,Approved,517
10703,Male,33,East,Current,2024-10-25,Loan,58811.0,Rejected,645
12443,Female,61,East,Savings,2023-01-31,EMI,69901.0,Rejected,536
12998,Male,27,,Current,2024-11-16,Deposit,24545.0,Approved,487
10497,Male,46,West,Savings,2024-04-22,EMI,97212.0,Default,863
10465,Female,61,West,Current,2023-11-27,Loan,62745.0,Rejected,728
14366,Male,33,East,Current,2024-10-31,Deposit,,Default,558
14574,Male,36,North,Current,2023-06-14,EMI,18341.0,Default,475
10173,Male,39,North,Savings,2024-06-12,Withdrawal,91577.0,,768
13278,Female,60,,Savings,2024-01-16,Loan,46440.0,,775
14944,Male,52,North,Savings,2024-02-24,Loan,98162.0,Rejected,455
12541,Male,44,North,Savings,2023-01-12,Loan,64092.0,Default,652
13479,Female,64,East,Current,2023-12-28,Loan,33078.0,Approved,405
13448,Male,25,South,Savings,2023-01-26,EMI,87223.0,Approved,353
12261,Male,49,South,Current,2024-05-29,Loan,,Approved,824
12113,Female,55,West,Savings,2023-05-09,Deposit,7116.0,Default,562
10901,Male,55,North,Current,2024-02-09,EMI,2634.0,Default,534
11447,Female,44,North,Current,2023-04-05,Deposit,55554.0,Default,439
13809,Male,64,South,Savings,2023-11-14,Loan,45088.0,Approved,800
12698,Female,46,East,Savings,2023-04-29,Loan,14806.0,Rejected,527
14833,Female,49,West,Current,2023-06-19,EMI,6378.0,Rejected,327
10742,Female,56,North,Savings,2023-03-28,EMI,85985.0,Approved,733
12294,Female,51,East,Savings,2023-11-20,Deposit,34485.0,Approved,601
12453,Female,59,South,Current,2023-08-08,Deposit,75305.0,Approved,806
14993,Female,20,North,Savings,2024-12-20,EMI,3539.0,,304
14215,Male,43,South,Current,2024-01-17,Loan,49105.0,Rejected,444
11207,Male,59,West,Savings,2024-06-27,Loan,70152.0,Rejected,513
10510,Female,49,East,Current,2024-08-30,Loan,53018.0,Approved,665
14285,Male,40,East,Current,2024-04-23,EMI,1318.0,Approved,499
13592,Male,44,West,Current,2023-01-15,Withdrawal,32979.0,Default,406
12986,Female,40,South,Current,2023-03-26,Loan,73485.0,Rejected,824
14249,Male,28,East,Current,2024-03-07,Withdrawal,14531.0,Default,852
11550,Female,67,South,Current,2024-05-05,Deposit,10651.0,Default,871
13484,Male,48,West,Savings,2024-12-16,Loan,12233.0,Default,858
12203,Male,48,West,Savings,2024-07-13,Loan,17551.0,Approved,367
12567,Female,19,South,Current,2023-09-24,Deposit,92981.0,Approved,822
14281,Female,44,West,Savings,2023-01-29,Withdrawal,74608.0,Rejected,364
12045,Female,40,North,Current,2024-01-08,Loan,15284.0,Approved,383
10768,Female,43,,Savings,2024-01-30,Loan,11165.0,Approved,880
13671,Female,58,East,Current,2023-02-10,Loan,30018.0,Default,539
13985,Female,40,East,Savings,2024-12-22,Withdrawal,65262.0,Approved,459
10422,Female,55,,Current,2023-02-19,Deposit,84081.0,Default,702
10124,Male,30,North,Current,2023-08-05,Deposit,22788.0,Rejected,550
14293,Female,42,North,Current,2024-04-02,Loan,67911.0,,636
13341,Male,56,North,Savings,2023-08-03,Withdrawal,20039.0,Default,641
10820,Male,31,West,Savings,2023-10-31,EMI,35263.0,Approved,894
11404,Female,56,West,Savings,2023-04-26,Deposit,30895.0,Default,775
11383,Male,49,East,Current,2023-03-31,EMI,98083.0,Rejected,680
12149,Female,31,North,Savings,2024-07-31,EMI,86184.0,Rejected,870
11576,Male,66,East,Savings,2024-07-20,EMI,71875.0,Approved,310
11639,Male,55,West,Savings,2023-05-25,Deposit,49555.0,Rejected,600
11796,Female,62,,Savings,2023-06-18,Loan,22031.0,Approved,435
14963,Female,55,West,Savings,2024-05-09,Loan,51852.0,Default,786
10400,Male,61,North,Current,2024-09-19,Withdrawal,53703.0,Rejected,566
12311,Female,27,South,Savings,2023-08-20,Deposit,37326.0,Default,582
10883,Male,35,South,Savings,2023-09-24,Withdrawal,46162.0,Default,417
11916,Female,36,North,Savings,2023-11-21,Deposit,63119.0,Rejected,580
14451,Female,35,East,Savings,2023-05-15,Deposit,93205.0,Default,886
11353,Male,54,North,Current,2023-05-29,Withdrawal,90468.0,Approved,369
12923,Male,35,East,Savings,2023-02-03,Withdrawal,91037.0,,597
14690,Female,22,East,Current,2023-01-25,EMI,48995.0,Default,566
12131,Male,22,West,Savings,2024-08-09,EMI,78221.0,Approved,647
10983,Female,38,East,Current,2023-05-22,Withdrawal,67171.0,Rejected,450
10457,Female,20,East,Savings,2024-02-20,Deposit,2869.0,Rejected,383
13762,Female,62,South,Current,2024-10-21,EMI,74855.0,Approved,344
11080,Male,20,East,Savings,2024-10-13,Withdrawal,13675.0,Approved,549
11951,Female,57,North,Savings,2023-08-11,Withdrawal,20374.0,Default,727
14449,Female,47,East,Current,2023-10-23,Withdrawal,39260.0,Default,600
10690,Female,40,East,Current,2024-04-27,Deposit,8824.0,Approved,880
12430,Male,26,South,Savings,2023-02-21,Deposit,49917.0,Rejected,895
10642,Female,52,South,Savings,2024-03-25,EMI,82596.0,Rejected,398
12393,Female,69,North,Current,2024-03-03,EMI,70269.0,Rejected,348
12826,Female,46,North,Savings,2024-03-19,Deposit,39493.0,Default,342
11954,Female,25,North,Savings,2023-12-07,Loan,83141.0,Rejected,578
14380,Male,52,West,Current,2023-09-02,Loan,82544.0,Rejected,608
13538,Male,46,North,Current,2024-09-03,Withdrawal,,Approved,615
13663,Female,52,North,Current,2024-10-31,Deposit,10570.0,Approved,649
12711,Female,26,East,Current,2024-10-31,Withdrawal,44183.0,Default,706
13556,Female,23,North,Savings,2023-03-05,Deposit,20329.0,Default,413
14914,Male,65,North,Savings,2023-03-29,EMI,67603.0,Default,495
13122,Male,41,West,Savings,2024-08-29,Loan,45508.0,Approved,632
11885,Male,28,North,Current,2024-09-28,Withdrawal,91721.0,Rejected,404
13692,Female,67,West,Current,2023-07-14,Deposit,59172.0,Default,694
10390,Male,37,South,Current,2023-02-02,Withdrawal,18813.0,Approved,436
12495,Male,59,North,Current,2024-12-10,Deposit,33161.0,Rejected,757
13327,Male,59,,Current,2024-06-17,Deposit,67345.0,Approved,535
13081,Male,50,East,Savings,2023-04-12,Loan,43605.0,Default,673
10846,Male,65,West,Savings,2023-11-06,Loan,31976.0,Rejected,860
10543,Male,54,South,Current,2023-07-10,Deposit,25718.0,Default,897
10092,Female,51,North,Current,2023-08-28,EMI,1014.0,Default,615
14850,Female,55,South,Current,2023-03-14,Loan,20098.0,Approved,523
11980,Female,36,North,Current,2024-01-12,Deposit,20734.0,,457
12996,Male,20,West,Current,2023-12-16,Deposit,96321.0,Default,594
14218,Male,36,North,Current,2023-06-18,Loan,25919.0,Rejected,466
14285,Male,40,East,Current,2024-04-23,EMI,1318.0,Approved,499
12530,Male,30,North,Current,2024-07-30,Loan,16212.0,Approved,760
11677,Male,39,East,Current,2024-06-06,Deposit,10157.0,Rejected,570
11049,Male,66,West,Savings,2024-12-04,EMI,29973.0,Rejected,656
11961,Female,44,South,Current,2024-10-06,EMI,7309.0,Approved,467
12531,Female,58,West,Current,2023-11-11,Loan,96660.0,Rejected,551
13537,Male,47,East,Current,2023-05-22,Deposit,92374.0,Rejected,450
10238,Female,59,West,Current,2023-03-25,Withdrawal,88738.0,Rejected,890
13163,Female,42,South,Savings,2024-04-19,EMI,27921.0,Default,867
13719,Female,61,,Current,2023-08-19,Deposit,73778.0,Approved,823
11134,Male,62,West,Current,2023-01-10,Loan,19007.0,Rejected,322
11806,Male,18,East,Savings,2023-10-16,Loan,70073.0,Default,885
14273,Female,54,West,Current,2024-04-16,Withdrawal,96395.0,Approved,711
10164,Female,29,North,Savings,2024-08-05,Deposit,30292.0,Rejected,372
13723,Female,62,East,Savings,2023-09-03,Withdrawal,21001.0,Rejected,485
14856,Female,66,South,Savings,2024-06-18,Withdrawal,29270.0,Default,336
14039,Female,34,East,Current,2024-11-06,Deposit,58690.0,Default,511
13681,Male,31,South,Current,2023-06-05,Loan,99382.0,Approved,806
13412,Male,23,South,Current,2023-03-23,Deposit,5739.0,Approved,782
13876,Male,34,South,Current,2023-07-31,Withdrawal,16058.0,Default,383
12002,Female,21,South,Savings,2024-02-02,Withdrawal,64956.0,Default,501
11812,Male,67,North,Savings,2024-04-07,EMI,47556.0,Default,803
13319,Male,20,South,Current,2023-04-29,EMI,61572.0,Default,675
14717,Female,61,East,Savings,2024-07-25,Loan,36017.0,Rejected,410
11429,Female,67,West,Current,2024-01-25,EMI,84940.0,Approved,451
14684,Female,42,East,Savings,2023-10-11,EMI,27783.0,Rejected,400
14655,Female,26,North,Current,2024-02-07,Loan,72493.0,,402
13623,Female,21,West,Savings,2023-03-18,Withdrawal,37139.0,Approved,369
14600,Male,35,East,Savings,2023-03-27,Deposit,51581.0,Approved,384
14793,Female,64,West,Current,2023-07-14,Deposit,54014.0,Default,471
13524,Female,24,East,Savings,2023-03-18,EMI,12009.0,Default,802
11453,Female,49,,Savings,2024-11-06,Loan,,Rejected,304
10594,Female,22,North,Savings,2023-11-29,EMI,43523.0,Default,499
12726,Female,62,West,Savings,2023-07-16,EMI,34733.0,Rejected,491
10042,Male,41,North,Current,2023-09-06,Loan,17406.0,Default,823
10561,Female,66,South,Savings,2023-09-04,Withdrawal,61064.0,Default,329
13128,Female,40,East,Savings,2024-11-21,EMI,69737.0,Default,710
13244,Female,42,West,Current,2023-12-12,Deposit,13767.0,Approved,808
10244,Male,58,North,Savings,2024-07-26,EMI,32460.0,Default,487
11340,Female,26,West,Current,2024-07-10,Deposit,1207.0,Approved,703
13399,Female,33,North,Savings,2024-02-08,Withdrawal,93477.0,Approved,695
13320,Female,65,North,Current,2024-08-28,Deposit,89660.0,Rejected,826
14050,Female,31,,Current,2024-11-14,Loan,31146.0,Default,660
11443,Female,28,South,Current,2024-12-03,Deposit,82622.0,Approved,557
10262,Female,33,East,Current,2024-05-09,Loan,35519.0,Default,496
12945,Female,61,North,Savings,2024-08-04,Deposit,23416.0,Approved,632
11690,Female,52,East,Current,2023-10-12,Withdrawal,19697.0,Rejected,431
11726,Female,30,East,Current,2024-02-06,Loan,15378.0,Default,318
11204,Female,27,West,Current,2023-10-11,EMI,35511.0,Default,559
10835,Male,44,West,Savings,2024-05-27,EMI,10329.0,Approved,396
11867,Female,51,South,Current,2024-12-21,EMI,8038.0,Approved,510
12497,Female,19,East,Current,2023-02-08,Withdrawal,,Rejected,327
14988,Male,32,West,Savings,2024-01-25,Loan,75675.0,Default,413
12011,Male,38,North,Current,2024-06-09,Deposit,22910.0,Default,784
12958,Male,21,North,Current,2023-12-12,Deposit,76121.0,Approved,833
10341,Male,54,East,Current,2023-10-05,Withdrawal,49747.0,Rejected,799
14443,Male,32,East,Savings,2023-08-14,Withdrawal,24807.0,Approved,309
11602,Male,64,West,Current,2023-09-17,EMI,98383.0,Default,689
12797,Male,24,South,Savings,2024-01-11,EMI,48457.0,Rejected,669
13204,Male,38,West,Current,2023-03-29,EMI,14850.0,Rejected,507
14840,Male,24,West,Savings,2023-10-29,EMI,47993.0,Default,764
10481,Female,65,East,Current,2023-04-02,EMI,9806.0,Default,540
13009,Female,36,North,Current,2023-05-25,Loan,83946.0,Default,850
13766,Male,50,South,Savings,2023-05-16,EMI,59611.0,Default,703
11524,Male,49,West,Savings,2024-09-28,Withdrawal,49899.0,Rejected,380
13621,Female,47,East,Savings,2023-10-02,Loan,94907.0,Rejected,381
14578,Male,35,West,Current,2023-05-01,Deposit,94330.0,Rejected,398
14824,Female,25,,Current,2024-12-23,Withdrawal,65658.0,Approved,759
13249,Male,42,West,Savings,2024-09-10,Deposit,22901.0,Rejected,875
10800,Male,30,East,Savings,2023-07-20,EMI,59812.0,,628
11767,Female,62,North,Current,2023-03-30,Loan,45959.0,Approved,315
