Customer_ID,Gender,Age,Region,Account_Type,Transaction_Date,Transaction_Type,Amount,Loan_Status,Credit_Score,year,month,day,age_group,amount_levl,Txn_Flow,Region_Encoded
12172,Female,60,East,Current,2024-06-12,Deposit,2374.0,Approved,728,2024,6,12,middle_age,low,Credit,1
12842,Male,34,South,Current,2023-03-25,EMI,31158.0,Default,492,2023,3,25,adult,medium,Debit,3
11851,Male,26,East,Current,2024-12-27,EMI,39918.0,Rejected,730,2024,12,27,adult,medium,Debit,1
10488,Female,36,North,Current,2023-07-13,Deposit,8739.0,Rejected,729,2023,7,13,adult,low,Credit,2
11689,Male,41,West,Savings,2024-06-24,Loan,86923.0,Approved,880,2024,6,24,middle_age,high,Credit,4
12231,Female,63,South,Savings,2023-11-23,Withdrawal,54270.0,Approved,642,2023,11,23,senior,high,Debit,3
13481,Female,69,South,Savings,2024-08-28,Withdrawal,0.0,0,499,2024,8,28,senior,low,Debit,3
12321,Male,19,North,Current,2024-05-30,EMI,0.0,Default,449,2024,5,30,young,low,Debit,2
10783,Female,31,North,Savings,2024-04-07,Withdrawal,75583.0,Rejected,660,2024,4,7,adult,high,Debit,2
10522,Male,46,North,Current,2023-09-17,Deposit,77340.0,Rejected,408,2023,9,17,middle_age,high,Credit,2
10523,Female,39,South,Savings,2024-10-28,EMI,14979.0,Default,562,2024,10,28,adult,medium,Debit,3
14627,Male,38,East,Savings,2023-07-31,Withdrawal,70830.0,Rejected,685,2023,7,31,adult,high,Debit,1
14154,Male,59,North,Current,2024-04-12,Withdrawal,49169.0,Default,375,2024,4,12,middle_age,medium,Debit,2
12399,Male,19,South,Current,2023-05-16,Deposit,11300.0,Rejected,529,2023,5,16,young,medium,Credit,3
12208,Female,25,East,Current,2024-05-13,Withdrawal,42274.0,Rejected,545,2024,5,13,young,medium,Debit,1
13707,Male,43,West,Current,2024-02-17,EMI,8587.0,Rejected,413,2024,2,17,middle_age,low,Debit,4
13786,Female,49,North,Current,2024-06-05,Deposit,85285.0,Rejected,334,2024,6,5,middle_age,high,Credit,2
14672,Male,19,South,Savings,2024-10-23,Withdrawal,92080.0,Rejected,314,2024,10,23,young,high,Debit,3
14037,Female,46,North,Savings,2024-10-26,EMI,24853.0,Approved,829,2024,10,26,middle_age,medium,Debit,2
11512,Male,68,East,Savings,2024-12-31,Deposit,50240.0,Approved,800,2024,12,31,senior,high,Credit,1
11883,Male,59,North,Savings,2024-08-25,Withdrawal,14472.0,Approved,820,2024,8,25,middle_age,medium,Debit,2
10652,Female,46,East,Savings,2023-10-17,Withdrawal,99123.0,Default,852,2023,10,17,middle_age,high,Debit,1
12969,Male,59,South,Savings,2024-09-20,EMI,6731.0,Default,721,2024,9,20,middle_age,low,Debit,3
13296,Female,43,West,Current,2024-06-16,Deposit,47360.0,Rejected,810,2024,6,16,middle_age,medium,Credit,4
10370,Male,21,West,Current,2024-05-07,Withdrawal,2611.0,Rejected,362,2024,5,7,young,low,Debit,4
12811,Male,46,West,Current,2023-02-12,Deposit,66036.0,Approved,817,2023,2,12,middle_age,high,Credit,4
10119,Female,56,West,Savings,2024-06-09,Loan,56803.0,Approved,473,2024,6,9,middle_age,high,Credit,4
14042,Female,25,North,Current,2023-03-08,EMI,78481.0,Rejected,581,2023,3,8,young,high,Debit,2
14640,Female,44,South,Current,2023-04-22,Loan,40884.0,0,642,2023,4,22,middle_age,medium,Credit,3
12217,Female,27,West,Current,2024-12-26,Loan,0.0,Approved,817,2024,12,26,adult,low,Credit,4
13775,Male,32,North,Savings,2024-01-10,Withdrawal,99362.0,Default,857,2024,1,10,adult,high,Debit,2
11614,Male,64,North,Current,2023-02-19,Withdrawal,96347.0,Default,628,2023,2,19,senior,high,Debit,2
13104,Female,27,West,Savings,2023-01-23,Withdrawal,21661.0,Rejected,882,2023,1,23,adult,medium,Debit,4
10963,Female,36,East,Current,2024-07-17,Loan,4514.0,Rejected,879,2024,7,17,adult,low,Credit,1
12511,Female,29,East,Current,2023-08-06,Loan,79346.0,Approved,520,2023,8,6,adult,high,Credit,1
13781,Female,58,West,Current,2024-01-10,Deposit,16475.0,Rejected,641,2024,1,10,middle_age,medium,Credit,4
13071,Male,45,East,Savings,2023-04-07,Loan,46411.0,Approved,530,2023,4,7,middle_age,medium,Credit,1
14774,Male,30,West,Savings,2024-01-20,Withdrawal,0.0,Rejected,419,2024,1,20,adult,low,Debit,4
13568,Male,26,West,Current,2023-04-13,Deposit,20750.0,Rejected,359,2023,4,13,adult,medium,Credit,4
12416,Female,69,North,Savings,2024-02-09,Deposit,58607.0,Rejected,515,2024,2,9,senior,high,Credit,2
14798,Female,41,East,Current,2024-04-06,Withdrawal,13549.0,Default,794,2024,4,6,middle_age,medium,Debit,1
14369,Female,22,North,Savings,2023-11-17,Withdrawal,46995.0,Rejected,793,2023,11,17,young,medium,Debit,2
12186,Male,57,North,Current,2024-06-05,Loan,50630.0,Default,797,2024,6,5,middle_age,high,Credit,2
14544,Female,55,North,Current,2024-12-27,EMI,19407.0,Rejected,484,2024,12,27,middle_age,medium,Debit,2
12568,Female,48,South,Current,2023-03-29,EMI,0.0,Approved,649,2023,3,29,middle_age,low,Debit,3
12038,Male,44,East,Current,2023-07-25,Loan,16050.0,Default,671,2023,7,25,middle_age,medium,Credit,1
14396,Male,66,West,Savings,2024-12-02,Withdrawal,67937.0,0,751,2024,12,2,senior,high,Debit,4
10773,Male,21,North,Current,2023-04-20,Deposit,99893.0,Default,531,2023,4,20,young,high,Credit,2
11285,Male,53,East,Savings,2023-04-20,Loan,79701.0,Rejected,306,2023,4,20,middle_age,high,Credit,1
14744,Male,69,East,Savings,2024-12-09,EMI,0.0,Default,526,2024,12,9,senior,low,Debit,1
14884,Male,52,West,Current,2024-12-15,Loan,86330.0,Approved,368,2024,12,15,middle_age,high,Credit,4
12588,Female,29,East,Current,2024-03-15,Loan,26336.0,Approved,667,2024,3,15,adult,medium,Credit,1
14716,Male,51,South,Savings,2024-10-28,Withdrawal,88754.0,Approved,858,2024,10,28,middle_age,high,Debit,3
11415,Female,29,South,Savings,2024-12-13,Deposit,0.0,Default,711,2024,12,13,adult,low,Credit,3
11235,Female,56,South,Current,2023-04-27,Deposit,86134.0,Approved,642,2023,4,27,middle_age,high,Credit,3
12874,Female,67,North,Current,2024-06-29,EMI,82848.0,Rejected,709,2024,6,29,senior,high,Debit,2
10436,Female,28,South,Current,2023-04-16,Deposit,67550.0,Approved,343,2023,4,16,adult,high,Credit,3
11675,Male,41,North,Savings,2023-03-12,Loan,15852.0,Default,634,2023,3,12,middle_age,medium,Credit,2
10366,Male,42,North,Savings,2024-09-12,Deposit,41409.0,Default,735,2024,9,12,middle_age,medium,Credit,2
12821,Female,20,West,Savings,2023-09-03,Withdrawal,61117.0,Default,865,2023,9,3,young,high,Debit,4
10232,Female,38,0,Current,2024-12-15,Loan,10967.0,Rejected,319,2024,12,15,adult,medium,Credit,0
14402,Male,64,North,Savings,2024-12-08,EMI,48769.0,Approved,873,2024,12,8,senior,medium,Debit,2
10148,Male,32,East,Current,2023-07-25,Loan,67572.0,Rejected,308,2023,7,25,adult,high,Credit,1
14536,Male,59,West,Current,2024-01-01,EMI,4926.0,Rejected,441,2024,1,1,middle_age,low,Debit,4
10408,Female,28,0,Current,2023-12-23,EMI,45390.0,Rejected,860,2023,12,23,adult,medium,Debit,0
12091,Female,57,East,Savings,2023-02-14,Withdrawal,15602.0,Approved,858,2023,2,14,middle_age,medium,Debit,1
10087,Female,20,North,Current,2023-09-05,Loan,11633.0,0,614,2023,9,5,young,medium,Credit,2
10845,Male,67,East,Savings,2024-06-11,Withdrawal,25740.0,Approved,687,2024,6,11,senior,medium,Debit,1
11032,Female,63,West,Savings,2023-11-28,Deposit,0.0,Default,326,2023,11,28,senior,low,Credit,4
12803,Female,62,North,Current,2024-05-30,Loan,55664.0,Default,686,2024,5,30,senior,high,Credit,2
13414,Female,35,0,Savings,2024-07-20,Deposit,6605.0,Approved,794,2024,7,20,adult,low,Credit,0
12900,Female,39,West,Savings,2024-02-09,Loan,65108.0,Approved,518,2024,2,9,adult,high,Credit,4
14868,Male,35,West,Savings,2023-05-06,Withdrawal,5804.0,Rejected,623,2023,5,6,adult,low,Debit,4
12629,Female,49,East,Savings,2023-05-27,EMI,68762.0,Default,817,2023,5,27,middle_age,high,Debit,1
14795,Male,20,South,Savings,2024-02-11,Deposit,4646.0,Default,561,2024,2,11,young,low,Credit,3
10856,Male,50,North,Current,2023-05-29,Loan,4590.0,Rejected,339,2023,5,29,middle_age,low,Credit,2
10079,Male,31,West,Savings,2023-09-02,Loan,90218.0,Default,498,2023,9,2,adult,high,Credit,4
12248,Male,65,0,Current,2023-01-05,EMI,58300.0,Rejected,436,2023,1,5,senior,high,Debit,0
14710,Female,51,North,Savings,2024-08-05,Loan,74721.0,Approved,486,2024,8,5,middle_age,high,Credit,2
13899,Male,42,West,Savings,2023-11-01,EMI,52940.0,Approved,673,2023,11,1,middle_age,high,Debit,4
13103,Male,19,South,Current,2023-08-12,Deposit,71942.0,Default,498,2023,8,12,young,high,Credit,3
14134,Female,25,North,Current,2024-11-27,Withdrawal,22938.0,Rejected,767,2024,11,27,young,medium,Debit,2
12280,Male,66,North,Current,2024-01-18,Deposit,75548.0,Rejected,405,2024,1,18,senior,high,Credit,2
14448,Male,36,East,Savings,2024-12-09,Deposit,61951.0,Default,670,2024,12,9,adult,high,Credit,1
14112,Female,56,West,Current,2024-06-14,Withdrawal,58505.0,Default,301,2024,6,14,middle_age,high,Debit,4
13655,Female,18,North,Current,2024-01-16,Withdrawal,13869.0,Default,564,2024,1,16,young,medium,Debit,2
12177,Female,53,South,Current,2023-05-15,Deposit,90100.0,Rejected,397,2023,5,15,middle_age,high,Credit,3
10425,Female,48,South,Savings,2024-05-28,EMI,70626.0,Default,836,2024,5,28,middle_age,high,Debit,3
10393,Female,32,South,Savings,2024-05-26,Withdrawal,3068.0,Default,528,2024,5,26,adult,low,Debit,3
14873,Male,48,East,Savings,2024-09-21,Deposit,60529.0,Approved,757,2024,9,21,middle_age,high,Credit,1
13642,Male,31,East,Savings,2024-03-23,Withdrawal,43448.0,Approved,612,2024,3,23,adult,medium,Debit,1
10105,Female,19,South,Savings,2023-10-08,Loan,65586.0,Rejected,373,2023,10,8,young,high,Credit,3
12673,Female,37,South,Current,2024-06-11,EMI,70152.0,Approved,333,2024,6,11,adult,high,Debit,3
13169,Female,40,East,Current,2024-06-16,Loan,15003.0,Default,591,2024,6,16,adult,medium,Credit,1
14413,Male,30,South,Current,2023-09-26,Loan,0.0,Rejected,372,2023,9,26,adult,low,Credit,3
14435,Female,40,West,Savings,2024-01-20,Withdrawal,36377.0,Approved,784,2024,1,20,adult,medium,Debit,4
12993,Female,24,North,Current,2024-07-23,Withdrawal,79669.0,Default,485,2024,7,23,young,high,Debit,2
11949,Female,35,South,Savings,2023-09-10,Deposit,30080.0,Rejected,656,2023,9,10,adult,medium,Credit,3
11460,Male,32,West,Current,2023-09-05,Deposit,19223.0,Approved,846,2023,9,5,adult,medium,Credit,4
13474,Female,22,South,Current,2023-08-16,Loan,90686.0,Default,551,2023,8,16,young,high,Credit,3
12987,Female,22,South,Savings,2024-12-09,Deposit,65654.0,Rejected,324,2024,12,9,young,high,Credit,3
12881,Female,45,North,Savings,2023-05-30,Loan,23625.0,Approved,861,2023,5,30,middle_age,medium,Credit,2
14937,Male,44,0,Current,2024-11-13,EMI,45594.0,Rejected,830,2024,11,13,middle_age,medium,Debit,0
11588,Male,25,North,Savings,2024-11-23,EMI,4302.0,Approved,339,2024,11,23,young,low,Debit,2
13902,Male,63,East,Current,2023-01-18,Withdrawal,69512.0,Default,708,2023,1,18,senior,high,Debit,1
11732,Male,36,North,Current,2024-06-13,Deposit,91374.0,Approved,739,2024,6,13,adult,high,Credit,2
13112,Male,64,West,Savings,2024-12-26,Withdrawal,53919.0,Approved,810,2024,12,26,senior,high,Debit,4
13958,Male,69,North,Savings,2024-11-17,Loan,72587.0,Approved,463,2024,11,17,senior,high,Credit,2
14915,Male,48,West,Savings,2024-04-09,Loan,92512.0,Approved,507,2024,4,9,middle_age,high,Credit,4
11792,Female,56,West,Savings,2023-12-03,Withdrawal,79183.0,0,688,2023,12,3,middle_age,high,Debit,4
12356,Male,60,West,Current,2024-12-27,Withdrawal,30288.0,Approved,404,2024,12,27,middle_age,medium,Debit,4
11941,Male,63,0,Current,2024-01-30,Withdrawal,75108.0,Approved,517,2024,1,30,senior,high,Debit,0
10703,Male,33,East,Current,2024-10-25,Loan,58811.0,Rejected,645,2024,10,25,adult,high,Credit,1
12443,Female,61,East,Savings,2023-01-31,EMI,69901.0,Rejected,536,2023,1,31,senior,high,Debit,1
12998,Male,27,0,Current,2024-11-16,Deposit,24545.0,Approved,487,2024,11,16,adult,medium,Credit,0
10497,Male,46,West,Savings,2024-04-22,EMI,97212.0,Default,863,2024,4,22,middle_age,high,Debit,4
10465,Female,61,West,Current,2023-11-27,Loan,62745.0,Rejected,728,2023,11,27,senior,high,Credit,4
14366,Male,33,East,Current,2024-10-31,Deposit,0.0,Default,558,2024,10,31,adult,low,Credit,1
14574,Male,36,North,Current,2023-06-14,EMI,18341.0,Default,475,2023,6,14,adult,medium,Debit,2
10173,Male,39,North,Savings,2024-06-12,Withdrawal,91577.0,0,768,2024,6,12,adult,high,Debit,2
13278,Female,60,0,Savings,2024-01-16,Loan,46440.0,0,775,2024,1,16,middle_age,medium,Credit,0
14944,Male,52,North,Savings,2024-02-24,Loan,98162.0,Rejected,455,2024,2,24,middle_age,high,Credit,2
12541,Male,44,North,Savings,2023-01-12,Loan,64092.0,Default,652,2023,1,12,middle_age,high,Credit,2
13479,Female,64,East,Current,2023-12-28,Loan,33078.0,Approved,405,2023,12,28,senior,medium,Credit,1
13448,Male,25,South,Savings,2023-01-26,EMI,87223.0,Approved,353,2023,1,26,young,high,Debit,3
12261,Male,49,South,Current,2024-05-29,Loan,0.0,Approved,824,2024,5,29,middle_age,low,Credit,3
12113,Female,55,West,Savings,2023-05-09,Deposit,7116.0,Default,562,2023,5,9,middle_age,low,Credit,4
10901,Male,55,North,Current,2024-02-09,EMI,2634.0,Default,534,2024,2,9,middle_age,low,Debit,2
11447,Female,44,North,Current,2023-04-05,Deposit,55554.0,Default,439,2023,4,5,middle_age,high,Credit,2
13809,Male,64,South,Savings,2023-11-14,Loan,45088.0,Approved,800,2023,11,14,senior,medium,Credit,3
12698,Female,46,East,Savings,2023-04-29,Loan,14806.0,Rejected,527,2023,4,29,middle_age,medium,Credit,1
14833,Female,49,West,Current,2023-06-19,EMI,6378.0,Rejected,327,2023,6,19,middle_age,low,Debit,4
10742,Female,56,North,Savings,2023-03-28,EMI,85985.0,Approved,733,2023,3,28,middle_age,high,Debit,2
12294,Female,51,East,Savings,2023-11-20,Deposit,34485.0,Approved,601,2023,11,20,middle_age,medium,Credit,1
12453,Female,59,South,Current,2023-08-08,Deposit,75305.0,Approved,806,2023,8,8,middle_age,high,Credit,3
14993,Female,20,North,Savings,2024-12-20,EMI,3539.0,0,304,2024,12,20,young,low,Debit,2
14215,Male,43,South,Current,2024-01-17,Loan,49105.0,Rejected,444,2024,1,17,middle_age,medium,Credit,3
11207,Male,59,West,Savings,2024-06-27,Loan,70152.0,Rejected,513,2024,6,27,middle_age,high,Credit,4
10510,Female,49,East,Current,2024-08-30,Loan,53018.0,Approved,665,2024,8,30,middle_age,high,Credit,1
14285,Male,40,East,Current,2024-04-23,EMI,1318.0,Approved,499,2024,4,23,adult,low,Debit,1
13592,Male,44,West,Current,2023-01-15,Withdrawal,32979.0,Default,406,2023,1,15,middle_age,medium,Debit,4
12986,Female,40,South,Current,2023-03-26,Loan,73485.0,Rejected,824,2023,3,26,adult,high,Credit,3
14249,Male,28,East,Current,2024-03-07,Withdrawal,14531.0,Default,852,2024,3,7,adult,medium,Debit,1
11550,Female,67,South,Current,2024-05-05,Deposit,10651.0,Default,871,2024,5,5,senior,medium,Credit,3
13484,Male,48,West,Savings,2024-12-16,Loan,12233.0,Default,858,2024,12,16,middle_age,medium,Credit,4
12203,Male,48,West,Savings,2024-07-13,Loan,17551.0,Approved,367,2024,7,13,middle_age,medium,Credit,4
12567,Female,19,South,Current,2023-09-24,Deposit,92981.0,Approved,822,2023,9,24,young,high,Credit,3
14281,Female,44,West,Savings,2023-01-29,Withdrawal,74608.0,Rejected,364,2023,1,29,middle_age,high,Debit,4
12045,Female,40,North,Current,2024-01-08,Loan,15284.0,Approved,383,2024,1,8,adult,medium,Credit,2
10768,Female,43,0,Savings,2024-01-30,Loan,11165.0,Approved,880,2024,1,30,middle_age,medium,Credit,0
13671,Female,58,East,Current,2023-02-10,Loan,30018.0,Default,539,2023,2,10,middle_age,medium,Credit,1
13985,Female,40,East,Savings,2024-12-22,Withdrawal,65262.0,Approved,459,2024,12,22,adult,high,Debit,1
10422,Female,55,0,Current,2023-02-19,Deposit,84081.0,Default,702,2023,2,19,middle_age,high,Credit,0
10124,Male,30,North,Current,2023-08-05,Deposit,22788.0,Rejected,550,2023,8,5,adult,medium,Credit,2
14293,Female,42,North,Current,2024-04-02,Loan,67911.0,0,636,2024,4,2,middle_age,high,Credit,2
13341,Male,56,North,Savings,2023-08-03,Withdrawal,20039.0,Default,641,2023,8,3,middle_age,medium,Debit,2
10820,Male,31,West,Savings,2023-10-31,EMI,35263.0,Approved,894,2023,10,31,adult,medium,Debit,4
11404,Female,56,West,Savings,2023-04-26,Deposit,30895.0,Default,775,2023,4,26,middle_age,medium,Credit,4
11383,Male,49,East,Current,2023-03-31,EMI,98083.0,Rejected,680,2023,3,31,middle_age,high,Debit,1
12149,Female,31,North,Savings,2024-07-31,EMI,86184.0,Rejected,870,2024,7,31,adult,high,Debit,2
11576,Male,66,East,Savings,2024-07-20,EMI,71875.0,Approved,310,2024,7,20,senior,high,Debit,1
11639,Male,55,West,Savings,2023-05-25,Deposit,49555.0,Rejected,600,2023,5,25,middle_age,medium,Credit,4
11796,Female,62,0,Savings,2023-06-18,Loan,22031.0,Approved,435,2023,6,18,senior,medium,Credit,0
14963,Female,55,West,Savings,2024-05-09,Loan,51852.0,Default,786,2024,5,9,middle_age,high,Credit,4
10400,Male,61,North,Current,2024-09-19,Withdrawal,53703.0,Rejected,566,2024,9,19,senior,high,Debit,2
12311,Female,27,South,Savings,2023-08-20,Deposit,37326.0,Default,582,2023,8,20,adult,medium,Credit,3
10883,Male,35,South,Savings,2023-09-24,Withdrawal,46162.0,Default,417,2023,9,24,adult,medium,Debit,3
14451,Female,35,East,Savings,2023-05-15,Deposit,93205.0,Default,886,2023,5,15,adult,high,Credit,1
11353,Male,54,North,Current,2023-05-29,Withdrawal,90468.0,Approved,369,2023,5,29,middle_age,high,Debit,2
12923,Male,35,East,Savings,2023-02-03,Withdrawal,91037.0,0,597,2023,2,3,adult,high,Debit,1
14690,Female,22,East,Current,2023-01-25,EMI,48995.0,Default,566,2023,1,25,young,medium,Debit,1
12131,Male,22,West,Savings,2024-08-09,EMI,78221.0,Approved,647,2024,8,9,young,high,Debit,4
10983,Female,38,East,Current,2023-05-22,Withdrawal,67171.0,Rejected,450,2023,5,22,adult,high,Debit,1
10457,Female,20,East,Savings,2024-02-20,Deposit,2869.0,Rejected,383,2024,2,20,young,low,Credit,1
13762,Female,62,South,Current,2024-10-21,EMI,74855.0,Approved,344,2024,10,21,senior,high,Debit,3
11080,Male,20,East,Savings,2024-10-13,Withdrawal,13675.0,Approved,549,2024,10,13,young,medium,Debit,1
11951,Female,57,North,Savings,2023-08-11,Withdrawal,20374.0,Default,727,2023,8,11,middle_age,medium,Debit,2
14449,Female,47,East,Current,2023-10-23,Withdrawal,39260.0,Default,600,2023,10,23,middle_age,medium,Debit,1
10690,Female,40,East,Current,2024-04-27,Deposit,8824.0,Approved,880,2024,4,27,adult,low,Credit,1
12430,Male,26,South,Savings,2023-02-21,Deposit,49917.0,Rejected,895,2023,2,21,adult,medium,Credit,3
10642,Female,52,South,Savings,2024-03-25,EMI,82596.0,Rejected,398,2024,3,25,middle_age,high,Debit,3
12393,Female,69,North,Current,2024-03-03,EMI,70269.0,Rejected,348,2024,3,3,senior,high,Debit,2
12826,Female,46,North,Savings,2024-03-19,Deposit,39493.0,Default,342,2024,3,19,middle_age,medium,Credit,2
11954,Female,25,North,Savings,2023-12-07,Loan,83141.0,Rejected,578,2023,12,7,young,high,Credit,2
14380,Male,52,West,Current,2023-09-02,Loan,82544.0,Rejected,608,2023,9,2,middle_age,high,Credit,4
13538,Male,46,North,Current,2024-09-03,Withdrawal,0.0,Approved,615,2024,9,3,middle_age,low,Debit,2
13663,Female,52,North,Current,2024-10-31,Deposit,10570.0,Approved,649,2024,10,31,middle_age,medium,Credit,2
12711,Female,26,East,Current,2024-10-31,Withdrawal,44183.0,Default,706,2024,10,31,adult,medium,Debit,1
13556,Female,23,North,Savings,2023-03-05,Deposit,20329.0,Default,413,2023,3,5,young,medium,Credit,2
14914,Male,65,North,Savings,2023-03-29,EMI,67603.0,Default,495,2023,3,29,senior,high,Debit,2
13122,Male,41,West,Savings,2024-08-29,Loan,45508.0,Approved,632,2024,8,29,middle_age,medium,Credit,4
11885,Male,28,North,Current,2024-09-28,Withdrawal,91721.0,Rejected,404,2024,9,28,adult,high,Debit,2
13692,Female,67,West,Current,2023-07-14,Deposit,59172.0,Default,694,2023,7,14,senior,high,Credit,4
10390,Male,37,South,Current,2023-02-02,Withdrawal,18813.0,Approved,436,2023,2,2,adult,medium,Debit,3
12495,Male,59,North,Current,2024-12-10,Deposit,33161.0,Rejected,757,2024,12,10,middle_age,medium,Credit,2
13327,Male,59,0,Current,2024-06-17,Deposit,67345.0,Approved,535,2024,6,17,middle_age,high,Credit,0
13081,Male,50,East,Savings,2023-04-12,Loan,43605.0,Default,673,2023,4,12,middle_age,medium,Credit,1
10846,Male,65,West,Savings,2023-11-06,Loan,31976.0,Rejected,860,2023,11,6,senior,medium,Credit,4
10543,Male,54,South,Current,2023-07-10,Deposit,25718.0,Default,897,2023,7,10,middle_age,medium,Credit,3
10092,Female,51,North,Current,2023-08-28,EMI,1014.0,Default,615,2023,8,28,middle_age,low,Debit,2
14850,Female,55,South,Current,2023-03-14,Loan,20098.0,Approved,523,2023,3,14,middle_age,medium,Credit,3
11980,Female,36,North,Current,2024-01-12,Deposit,20734.0,0,457,2024,1,12,adult,medium,Credit,2
12996,Male,20,West,Current,2023-12-16,Deposit,96321.0,Default,594,2023,12,16,young,high,Credit,4
14218,Male,36,North,Current,2023-06-18,Loan,25919.0,Rejected,466,2023,6,18,adult,medium,Credit,2
12530,Male,30,North,Current,2024-07-30,Loan,16212.0,Approved,760,2024,7,30,adult,medium,Credit,2
11677,Male,39,East,Current,2024-06-06,Deposit,10157.0,Rejected,570,2024,6,6,adult,medium,Credit,1
11049,Male,66,West,Savings,2024-12-04,EMI,29973.0,Rejected,656,2024,12,4,senior,medium,Debit,4
11961,Female,44,South,Current,2024-10-06,EMI,7309.0,Approved,467,2024,10,6,middle_age,low,Debit,3
12531,Female,58,West,Current,2023-11-11,Loan,96660.0,Rejected,551,2023,11,11,middle_age,high,Credit,4
13537,Male,47,East,Current,2023-05-22,Deposit,92374.0,Rejected,450,2023,5,22,middle_age,high,Credit,1
10238,Female,59,West,Current,2023-03-25,Withdrawal,88738.0,Rejected,890,2023,3,25,middle_age,high,Debit,4
13163,Female,42,South,Savings,2024-04-19,EMI,27921.0,Default,867,2024,4,19,middle_age,medium,Debit,3
13719,Female,61,0,Current,2023-08-19,Deposit,73778.0,Approved,823,2023,8,19,senior,high,Credit,0
11134,Male,62,West,Current,2023-01-10,Loan,19007.0,Rejected,322,2023,1,10,senior,medium,Credit,4
11806,Male,18,East,Savings,2023-10-16,Loan,70073.0,Default,885,2023,10,16,young,high,Credit,1
14273,Female,54,West,Current,2024-04-16,Withdrawal,96395.0,Approved,711,2024,4,16,middle_age,high,Debit,4
10164,Female,29,North,Savings,2024-08-05,Deposit,30292.0,Rejected,372,2024,8,5,adult,medium,Credit,2
13723,Female,62,East,Savings,2023-09-03,Withdrawal,21001.0,Rejected,485,2023,9,3,senior,medium,Debit,1
14856,Female,66,South,Savings,2024-06-18,Withdrawal,29270.0,Default,336,2024,6,18,senior,medium,Debit,3
14039,Female,34,East,Current,2024-11-06,Deposit,58690.0,Default,511,2024,11,6,adult,high,Credit,1
13681,Male,31,South,Current,2023-06-05,Loan,99382.0,Approved,806,2023,6,5,adult,high,Credit,3
13412,Male,23,South,Current,2023-03-23,Deposit,5739.0,Approved,782,2023,3,23,young,low,Credit,3
13876,Male,34,South,Current,2023-07-31,Withdrawal,16058.0,Default,383,2023,7,31,adult,medium,Debit,3
12002,Female,21,South,Savings,2024-02-02,Withdrawal,64956.0,Default,501,2024,2,2,young,high,Debit,3
11812,Male,67,North,Savings,2024-04-07,EMI,47556.0,Default,803,2024,4,7,senior,medium,Debit,2
13319,Male,20,South,Current,2023-04-29,EMI,61572.0,Default,675,2023,4,29,young,high,Debit,3
14717,Female,61,East,Savings,2024-07-25,Loan,36017.0,Rejected,410,2024,7,25,senior,medium,Credit,1
11429,Female,67,West,Current,2024-01-25,EMI,84940.0,Approved,451,2024,1,25,senior,high,Debit,4
14684,Female,42,East,Savings,2023-10-11,EMI,27783.0,Rejected,400,2023,10,11,middle_age,medium,Debit,1
14655,Female,26,North,Current,2024-02-07,Loan,72493.0,0,402,2024,2,7,adult,high,Credit,2
13623,Female,21,West,Savings,2023-03-18,Withdrawal,37139.0,Approved,369,2023,3,18,young,medium,Debit,4
14600,Male,35,East,Savings,2023-03-27,Deposit,51581.0,Approved,384,2023,3,27,adult,high,Credit,1
14793,Female,64,West,Current,2023-07-14,Deposit,54014.0,Default,471,2023,7,14,senior,high,Credit,4
13524,Female,24,East,Savings,2023-03-18,EMI,12009.0,Default,802,2023,3,18,young,medium,Debit,1
11453,Female,49,0,Savings,2024-11-06,Loan,0.0,Rejected,304,2024,11,6,middle_age,low,Credit,0
10594,Female,22,North,Savings,2023-11-29,EMI,43523.0,Default,499,2023,11,29,young,medium,Debit,2
12726,Female,62,West,Savings,2023-07-16,EMI,34733.0,Rejected,491,2023,7,16,senior,medium,Debit,4
10042,Male,41,North,Current,2023-09-06,Loan,17406.0,Default,823,2023,9,6,middle_age,medium,Credit,2
10561,Female,66,South,Savings,2023-09-04,Withdrawal,61064.0,Default,329,2023,9,4,senior,high,Debit,3
13128,Female,40,East,Savings,2024-11-21,EMI,69737.0,Default,710,2024,11,21,adult,high,Debit,1
13244,Female,42,West,Current,2023-12-12,Deposit,13767.0,Approved,808,2023,12,12,middle_age,medium,Credit,4
10244,Male,58,North,Savings,2024-07-26,EMI,32460.0,Default,487,2024,7,26,middle_age,medium,Debit,2
11340,Female,26,West,Current,2024-07-10,Deposit,1207.0,Approved,703,2024,7,10,adult,low,Credit,4
13399,Female,33,North,Savings,2024-02-08,Withdrawal,93477.0,Approved,695,2024,2,8,adult,high,Debit,2
13320,Female,65,North,Current,2024-08-28,Deposit,89660.0,Rejected,826,2024,8,28,senior,high,Credit,2
14050,Female,31,0,Current,2024-11-14,Loan,31146.0,Default,660,2024,11,14,adult,medium,Credit,0
11443,Female,28,South,Current,2024-12-03,Deposit,82622.0,Approved,557,2024,12,3,adult,high,Credit,3
10262,Female,33,East,Current,2024-05-09,Loan,35519.0,Default,496,2024,5,9,adult,medium,Credit,1
12945,Female,61,North,Savings,2024-08-04,Deposit,23416.0,Approved,632,2024,8,4,senior,medium,Credit,2
11690,Female,52,East,Current,2023-10-12,Withdrawal,19697.0,Rejected,431,2023,10,12,middle_age,medium,Debit,1
11726,Female,30,East,Current,2024-02-06,Loan,15378.0,Default,318,2024,2,6,adult,medium,Credit,1
